"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","EQID","SSN"
18325,2005,1,3.05,82,-174,11.1588,11.461,44.42,45.8,-16.34,576,-999,-999,0.4,0,0,4e-04,1.5,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12525794587688,-1.23351156603319,-0.834887287869142,-0.86960613474883,-1.27102226782155,-0.797106837525142,-0.115192715508613,0.812437023675232,2.28149805202589,1194,3053
18326,2005,1,3.05,82,-174,11.1588,11.461,9.37,14.57,0.72,361,0.02,0.02,0.4,0,0,0.0037,0.1375,101,NA,NA,0.272958821810123,-0.392256534832129,-0.509774627481709,-0.890877174440272,-0.318278059671705,0.0337089152959322,-0.10753466432706,0.225242889516039,0.692342046837721,0.490423455557069,0.566895349820079,-0.289338425451666,0.196824955171952,-0.356441696752846,-0.66339878768504,-0.058410210825711,1194,3054
18327,2005,1,3.05,82,-174,11.1588,11.461,66.39,67.33,-65.29,611,-999,-999,0.4,0,0,2e-04,0.4375,101,NA,NA,NA,NA,NA,-0.165225395075504,-0.528373056938166,-0.735831056538558,-1.68254278950586,-0.521658132358482,-1.09756341210918,-0.825988236034551,0.108194478054312,0.426665327833058,0.444024201923988,0.497709601195909,0.552187421399497,1.3400154554361,1194,3055
18328,2005,1,3.05,82,-174,11.1588,11.461,73.11,73.95,-68.01,805,-999,0.004,0.4,0,0,2e-04,0.6,101,NA,NA,NA,NA,NA,NA,-0.674876504958874,-0.999617823906457,-1.37530079862043,-0.866502005849879,-0.840944346542857,-1.25287638014843,-0.882145207163488,-0.123083063263358,-0.139297676654781,0.276912684599122,0.655372060638275,2.13865095164425,1194,3057
18330,2005,1,3.05,82,-174,11.1588,11.461,73.28,74.13,-70.8,559,-999,-999,0.4,0,0,2e-04,0.45,101,NA,NA,NA,NA,NA,-0.151025870560748,-0.263197974872236,-1.86750595527762,-1.45041114556975,-1.42980206654846,-0.801041789811762,-0.523484673182463,-0.210641476610283,-0.582602216630191,-0.0915159249597188,0.156995473284359,0.00449883835680254,0.73857873859698,1194,100109
18331,2005,1,3.05,82,-174,11.1588,11.461,27.05,29.28,7.59,739.6,-999,-999,0.4,0,0,0.001,0.425,101,NA,NA,NA,NA,NA,-0.837926489430895,-0.70196198075304,-1.01859520635158,-0.843825917646612,-0.913819416724182,-1.07142965216026,-1.37135920757136,-1.66499263925755,-1.27308008425111,-0.723999182762563,-0.372375817572443,0.300873739885123,1.66816268747612,1194,100173
18333,2005,1,3.05,82,-174,11.1588,11.461,16.81,20.18,-12.42,682,0.02,0.02,0.4,0,0,0.0021,0.475,101,NA,NA,NA,NA,NA,-0.316225437715616,0.174989861718533,0.118367218245409,-0.550581580062985,-0.615493235891496,-1.26006637032083,-1.69822130899887,-0.599732824380958,-2.36518418252341,-1.90388750771703,-1.80874242877813,-1.86027361577992,-0.853819019186972,1194,100181
18334,2005,1,3.05,82,-174,11.1588,11.461,39.12,40.73,37.69,338.3,1.58,1.58,0.4,0,0,5e-04,0.25,101,NA,NA,NA,0.452523610373309,-0.0143716099885189,0.087668867420641,0.439677940595804,0.745919503917062,0.470750395814502,0.310933376244924,0.185842581200859,0.433502347913659,-0.188242681331731,0.496763316361045,0.494120607090293,0.551124870926337,-0.28325306856734,1.1033370217381,1194,3066
18335,2005,1,3.05,82,-174,11.1588,11.461,71.53,72.39,-11.3,418,-999,-999,0.4,0,0,2e-04,1.15,101,NA,NA,NA,NA,NA,NA,NA,NA,-0.750295978243621,-0.895432220358032,-0.616107732550166,-0.911425418848259,-0.932237852796172,-0.270728443081204,1.37159272903389,0.621605387319111,0.336290503023413,1.4872323902472,1194,3077
18336,2005,1,3.05,82,-174,11.1588,11.461,15.19,18.89,15.2,763,0.05,0.0075,0.4,0,0,0.0024,0.25,101,NA,NA,NA,1.15955877224959,0.956748329875303,-0.0792609670337789,-0.231494869937913,-0.517904609927484,-0.320255302838975,-1.15155407079059,-0.643942819120468,-0.811827822148871,-0.0795576777925096,-0.152227104997017,-0.0897806761917668,-0.166316369656087,0.156652700596247,0.963314077251379,1194,100200
18337,2005,1,3.05,82,-174,11.1588,11.461,32.57,34.43,-31.31,465,-999,-999,0.4,0,0,8e-04,0.575,101,NA,NA,NA,NA,NA,NA,-0.588465166942113,0.158334274207956,0.33076220055087,-0.305078525739191,-0.0720957192111502,0.117745306630114,-0.210490683097191,-0.418936768166814,-0.974063483297817,-0.291616211077896,-0.403233594974976,1.00135042707864,1194,3079
18338,2005,1,3.05,82,-174,11.1588,11.461,29.88,31.89,-7.83,704.1,-999,-999,0.4,0,0,9e-04,0.3,101,NA,NA,NA,NA,0.0995348981909796,-1.61521166171437,-0.65022393864264,-0.507421673913942,-0.19263476190806,-0.62871137320767,-0.782378931703574,-0.637790186395824,-0.504685761291945,0.592517993698241,0.63505410413509,0.30789421350031,0.511618657246833,1.39829005668991,1194,100127
18341,2005,1,3.05,82,-174,11.1588,11.461,42.54,44,12.01,499,-999,-999,0.4,0,0,5e-04,0.7875,101,NA,NA,NA,NA,NA,NA,NA,-0.923071906190707,-1.57253455833104,-0.845713070935885,-0.0199901089802186,-0.597944124160714,-0.549538288887396,-0.0675313812990623,0.249578755283579,-0.0516827775519832,1.05788382440793,1.33682498310401,1194,3088
18342,2005,1,3.05,82,-174,11.1588,11.461,39.47,41.06,35.81,217.8,2.88,2.88,0.4,0,0,5e-04,2.625,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.149662232158468,-0.0598752356501677,-0.421616028825147,-0.479434017094333,-0.628436319119693,-0.43582173751841,0.672231461047392,1194,100084
18345,2005,1,3.34,68,-177,10.7318,11.15,62.89,63.8,-2.48,341,-999,-999,0.7,0,0,4e-04,0.35,101,NA,NA,NA,NA,NA,0.253793690965768,0.380631060251607,0.179463289665675,-0.41488791932248,0.171019420024091,-0.0578473520902349,-0.00119538947945053,0.213947461146804,-0.48051263856061,-1.38004855811188,-0.844312131668193,-0.415845582617473,-0.648137688371884,1195,3039
18346,2005,1,3.34,68,-177,10.7318,11.15,73.35,74.22,72.72,796,0.02,0.02,0.7,0,0,3e-04,0.35,101,NA,NA,NA,NA,NA,0.527215615980976,0.0416330402138918,0.0758704102063579,0.280080732972666,0.993534426721443,-0.0320825311062318,-0.177207449151931,-0.45101780244466,-0.47069261397696,-0.610964554271895,0.00621251271311252,0.0193891041552892,-0.163535121733466,1195,100091
18347,2005,1,3.34,68,-177,10.7318,11.15,27.45,29.48,-9.29,619,0.04,0.04,0.7,0,0,0.0019,0.7625,101,NA,NA,NA,NA,NA,NA,NA,-0.578825005280152,-0.196517960611676,-0.992928024504291,-1.25259504893773,-0.155424936860122,-0.0203290966525262,-0.569053615354688,-0.364932194514703,-0.256729868138381,1.486972460361,0.875687434071814,1195,3046
18348,2005,1,3.34,68,-177,10.7318,11.15,63.7,64.59,-55.95,652.2,-999,-999,0.7,0,0,4e-04,0.3875,101,NA,NA,NA,NA,NA,-0.571412429649362,-1.09187036135954,-1.09370944724569,-0.954408618330724,-0.847678651194542,-0.93861000940001,-0.780269831941322,-0.171319445004478,0.221025498823211,0.710476034878679,0.394648066306422,0.772400546073147,1.23168241852898,1195,100162
18349,2005,1,3.34,68,-177,10.7318,11.15,47.91,49.1,-23.94,576,-999,-999,0.7,0,0,7e-04,1.875,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1704149391563,-1.27252392880656,-1.23149078735906,-1.29815607697315,-1.13938216619482,-1.00481572985025,-0.462409113675701,0.488565002699115,1.52878565804277,1195,3053
18350,2005,1,3.34,68,-177,10.7318,11.15,12.25,16.29,-3.13,361,0.02,0.02,0.7,0,0,0.0054,0.0625,101,0.44933759939236,0.520088252218915,-0.367854642376409,-0.212346880774129,0.0362555088016627,0.123571986926621,0.484309215743393,0.724463711470419,0.463618580594799,0.843582520589692,0.689643893266785,0.681659766658143,1.02000205736761,0.40144695573866,1.26095223156816,0.476589387815508,0.904003998408584,0.628594739706484,1195,3054
18351,2005,1,3.34,68,-177,10.7318,11.15,68.21,69.05,-66,611,-999,-999,0.7,0,0,4e-04,0.2625,101,NA,NA,NA,NA,-0.513110368289556,-0.655984913216347,-0.466564991469586,-1.36299320502544,-1.49214675924643,-0.956595076988435,-0.446125997995242,0.0309554933171956,0.174262692901657,0.220310304128375,0.47861533170194,1.18673985733918,1.96134837457758,1.6820986272394,1195,3055
18352,2005,1,3.34,68,-177,10.7318,11.15,74.25,75.02,-66.91,805,-999,0.004,0.7,0,0,3e-04,0.55,101,NA,NA,NA,NA,NA,NA,-0.468400804460641,-0.748874512752939,-1.26845119205196,-1.32337867108029,-1.05696291977515,-1.2678436844875,-0.844134092707735,-0.999425358616932,-0.829604126429716,0.0118605531896474,1.12759715597665,2.30572094491043,1195,3057
18353,2005,1,3.34,68,-177,10.7318,11.15,76.34,77.09,-75.28,559,-999,-999,0.7,0,0,3e-04,0.225,101,NA,NA,NA,-0.852231698978366,-0.971573918638605,-0.14720474169544,-0.274155419109748,-0.929424331609438,-1.17345707482305,-0.675370631293406,-1.10158452477909,-0.454653317136206,-1.00698801872749,-0.0643908371906203,-0.44832329573592,0.46007709326855,1.0331983925532,1.18762809660437,1195,100109
18354,2005,1,3.34,68,-177,10.7318,11.15,46.58,47.8,-35.08,655.7,-999,-999,0.7,0,0,8e-04,0.7375,101,NA,NA,NA,NA,NA,NA,NA,-0.244702149524173,-1.10687494269813,-0.440088992752541,-0.974230101746631,-0.524909719103603,-0.66365095513704,0.465827125656755,0.449692442563215,0.108946051065525,-0.0734129938346815,0.986670796675444,1195,100169
18355,2005,1,3.34,68,-177,10.7318,11.15,29.23,31.15,1.68,739.6,-999,-999,0.7,0,0,0.0017,0.2,101,NA,NA,0.0497813237641189,-0.157573146568517,-0.154182369686295,-0.166398002666405,-0.412857755780161,-0.62542080284657,-1.23691255232772,-0.935584093429538,-0.642760331276701,-0.529914204239891,-0.122452587417422,-0.53553384650928,-1.07131100868674,0.377233396697447,0.638265990363568,2.00955325184937,1195,100173
18356,2005,1,3.34,68,-177,10.7318,11.15,16.93,20.05,-13.61,682,0.02,0.02,0.7,0,0,0.0038,0.2375,101,NA,NA,NA,0.085161735015733,0.146393996235799,0.0878137763367981,0.465973976583061,0.289545636855093,-0.32919201873116,-0.657897132352991,-1.00963529506587,-0.362224147189833,-0.417784540543762,-0.841682553523411,-1.00384871505547,-0.385030089878635,-0.544109960132626,-0.410357428355391,1195,100181
18358,2005,1,3.34,68,-177,10.7318,11.15,37.56,39.24,33.4,338.3,1.58,1.58,0.7,0,0,0.0011,0.1125,101,NA,0.144281777937415,0.158635650332425,0.631229043863183,-0.231349426334191,0.0584967056773653,0.752197296368712,0.49637393885487,0.583980942305056,0.458418432955005,0.53290937134692,0.493269173172511,0.723342969029284,0.529101974409421,0.0976609645072539,0.912951689939543,0.715788281618178,1.06584008974776,1195,3066
18361,2005,1,3.34,68,-177,10.7318,11.15,13.17,17.17,12.25,763,0.05,0.0075,0.7,0,0,0.005,0.1625,101,NA,NA,1.14859564561585,-0.186934161495733,0.195678695517884,0.0476244566522759,-0.127182254585515,-0.393848359624762,-0.56863182525856,-0.737456259025583,-0.842959400045721,-0.0958797932773763,-0.225693891324623,0.21447049461783,-0.0815515781367253,0.857144228016295,1.52239716942516,1.85581558560272,1195,100200
18362,2005,1,3.34,68,-177,10.7318,11.15,35.69,37.27,-34.87,465,-999,-999,0.7,0,0,0.0012,0.3375,101,NA,NA,NA,NA,NA,-0.222263845025019,-0.395957503562885,0.179812487984956,0.634218402563532,-0.175297640174717,0.0649577070521925,0.0388441833758773,0.190138964701026,0.191651240284919,0.110844027355034,0.441793729707996,0.282060979776569,1.73753489167533,1195,3079
18363,2005,1,3.34,68,-177,10.7318,11.15,33.24,34.93,-13.98,704.1,-999,-999,0.7,0,0,0.0014,0.1625,101,NA,NA,-0.235725718612564,-0.898332391730618,0.141501110856366,-0.621245227973478,-0.245456512567902,-0.49623138606264,-0.115196968572757,-0.0745013979880955,-0.519552214228714,-0.515778144488205,-0.849240277620487,-0.373709706524785,-0.302126945725696,0.47844815955027,0.33421897068202,1.01237962558848,1195,100127
18364,2005,1,3.34,68,-177,10.7318,11.15,55.12,56.26,22.38,253,1.46,1.46,0.7,0,0,6e-04,0.1125,101,NA,-0.459509953841341,0.078545371769426,0.02052107457712,-0.0222059014083449,0.0746310271800539,-0.427256061954617,0.135315670528437,0.860668620268248,0.303857655035809,0.578680765930672,0.44620952107047,0.51606592385189,0.516558429161201,0.173700013829924,-0.649349922118004,0.159442996339177,0.432207380016495,1195,100341
18367,2005,1,3.34,68,-177,10.7318,11.15,44.65,45.94,4.26,499,-999,-999,0.7,0,0,8e-04,0.3625,101,NA,NA,NA,NA,NA,-0.68166476538353,-0.128832342624811,-0.258237768712243,-1.08859514447296,0.115444988295359,0.0084936247838403,0.0347916133264352,0.202700576136159,0.0101157527254792,1.14515757369435,-0.587897237380346,1.38460026150458,0.902015930789378,1195,3088
18369,2005,1,3.34,68,-177,10.7318,11.15,35.95,37.7,34.91,217.8,2.88,2.88,0.7,0,0,0.0012,0.9875,101,NA,NA,NA,NA,NA,NA,NA,0.456439705188231,0.392949912652275,0.132608517245233,0.575781526056033,0.583966795107074,0.26628313732013,-0.162772807053376,-0.477187119953213,0.373351880174816,0.55960248742605,0.715073488382389,1195,100084
18371,2005,1,3.96,61,-172,12.2898,12.849,45.12,46.76,-11.81,576,-999,-999,0.9,0,0,0.0028,0.2875,101,NA,NA,NA,NA,-1.20290221841534,-1.02769690210094,-1.21577740688008,-0.927013248073234,-1.56585866361033,-0.843140605758128,-0.391919028506207,-0.611119257756469,-0.176244586029313,-0.0932327755525755,0.559190625663998,0.569021234750345,0.723143212336524,1.93755686305364,1196,3053
18373,2005,1,3.96,61,-172,12.2898,12.849,47.55,49.25,16.58,739.6,-999,-999,0.9,0,0,0.0025,0.5625,101,NA,NA,NA,NA,NA,NA,-1.94423251763972,-1.45168769784571,-1.72826776134415,-1.40483375641817,-1.51970663660918,-1.38480346846949,-1.82274929531715,-1.42411220035473,-1.49037230227071,-0.520959131127114,-0.262833004782573,1.28723628974994,1196,100173
18375,2005,1,3.96,61,-172,12.2898,12.849,71.65,72.83,35.69,763,0.05,0.0075,0.9,0,0,0.0013,0.8625,101,NA,NA,NA,NA,NA,NA,NA,-0.960599855098698,-1.61605591304864,-1.33522344900935,-2.03923211495451,-2.28212891240982,-1.66416823729164,-1.59608882942467,-1.94497232390397,-1.10749377797533,-0.0784542428323114,0.855486314608687,1196,100200
18376,2005,1,3.96,61,-172,12.2898,12.849,29.33,31.8,-29.33,360,0.32,0.32,0.9,0,0,0.0055,0.2875,101,NA,NA,NA,NA,-0.705691861371497,-0.926035019432863,-1.18905451267359,-1.16061181345809,-0.467553571381531,0.779589993672895,1.05560503758826,1.33813390522091,1.10837066643418,1.96100631794017,0.901231423461446,1.53115020258491,1.52891281129081,1.42904008877483,1196,100545
18377,2005,1,3.96,61,-172,12.2898,12.849,33.01,35.22,-32.96,355.9,0.32,0.32,0.9,0,0,0.0046,0.2,101,NA,NA,-1.88108526480281,-1.34291080357621,-0.853523957551005,-1.27614928524699,-1.17158730158833,-1.66833861002519,-1.63103616370465,-1.14579826619025,-0.944020726950768,-0.726279230722097,-0.671541766787497,0.350094481032162,0.656835790478031,1.010117538692,0.969920480877956,1.25673048666266,1196,100129
18378,2005,1,3.96,61,-172,12.2898,12.849,7.92,14.62,-4.82,698.7,0.32,0.32,0.9,0,0,0.0192,0.175,101,NA,NA,-1.11226420590314,-0.795776176904527,-0.505803573871676,-0.686057223533725,-0.495602548923262,-1.45438442721601,-0.773599552170189,-0.97625064519555,-1.25085985873846,0.153457699343969,0.819501439526331,0.356875620456891,1.09124914112391,0.867678840954606,1.42110160209578,0.00768039873067217,1196,3092
18428,2004,1,4.17,87,176,9.5763,10.375,31.96,33.36,3.18,473,-999,-999,1,0,0,0.0054,0.2625,33.6,NA,NA,NA,NA,0.0608046822024928,0.441773648418074,0.295692395618534,0.353822358762795,0.923394973443779,-0.233913278657829,-0.0806577633610752,0.818005406961706,0.161164344051041,0.0690844225286398,-0.528628796805029,-0.86195579978172,-1.13249660327555,-1.28535135609536,1202,100361
18429,2004,1,4.17,87,176,9.5763,10.375,8.43,12.76,-4.3,376,-999,-999,1,0,0,0.0242,0.225,36.8,NA,NA,NA,0.300945774022962,0.887154580554146,0.704520396124201,1.24873106591839,1.64371591494043,1.62445839912008,1.01300597644872,1.55091135698011,0.998425003527879,1.4588273980038,1.29574813308288,0.960829971629225,1.35828274529031,0.896526443224211,0.827198295209561,1202,100519
18430,2004,1,4.17,87,176,9.5763,10.375,3.88,10.33,-3.51,528,-999,-999,1,0,0,0.0318,0.1875,28,NA,NA,-0.136967295057504,-0.302231143278785,0.205905534556832,0.596338665713734,0.954612813066835,0.496530473493967,0.374134405454345,0.188053227877066,0.370604123187095,-0.479389955115635,0.0356952379656486,-0.640301788531554,-0.550343278724116,-0.922796291825577,-1.00395107632648,-0.613850914822562,1202,1844
18431,2004,1,4.17,87,176,9.5763,10.375,39.96,41.1,-3.96,308,-999,-999,1,0,0,0.0038,0.2125,33.6,NA,NA,NA,0.454023032936291,-0.230599044841528,0.579590004266347,0.667636759577707,1.05686945292656,0.0406231610371979,-0.57992723913749,-0.917107353311362,-2.22227698765112,-1.16282775046246,-1.49783133683355,-1.22838026319455,-1.6069137475415,-2.35111227728106,-2.83232418049885,1202,100345
18432,2004,1,4.17,87,176,9.5763,10.375,48.33,49.27,-47.89,300,-999,-999,1,0,0,0.0028,0.2,33.6,NA,NA,0.330998752125602,0.584378294726656,0.62212282931765,0.616076410939153,1.29658938368508,0.511903820745758,1.76610869611941,1.87999497473793,1.21069340388429,1.17742341075327,1.33105291397443,1.00802283977132,0.635533056092761,1.48877596044663,0.578605194543487,-0.347724787937119,1202,100429
18434,2004,1,4.17,87,176,9.5763,10.375,7,11.87,1.22,265.2,-999,-999,1,0,0,0.0267,0.175,64,NA,NA,0.811512127957808,0.962000559501631,0.782583121749159,0.408876995211909,0.910168201477155,0.870954424717497,0.798706165907937,0.851188938685638,1.20564109192035,0.647595280488055,1.07494018595377,0.73381019274493,0.362515544481509,0.134285279640768,-0.56422041395971,0.4069288050789,1202,370
18435,2004,1,4.17,87,176,9.5763,10.375,30.92,32.37,-4.71,236.6,1.08,-999,1,0,0,0.0057,0.275,48.8,NA,NA,NA,NA,-0.34378152362271,0.569273467904297,1.01587683519193,0.130666794243647,0.329827948512737,0.900725035213744,1.44117210307854,0.651734846244654,0.599211475385644,0.414469092094338,0.565193846504577,0.285171930395601,0.176098567895103,-0.226351657705608,1202,128
18436,2004,1,4.17,87,176,9.5763,10.375,29.42,30.94,0.44,173,1.06,-999,1,0,0,0.0062,0.225,52.8,NA,NA,NA,-0.27418467404339,0.128235824148566,0.698295335302243,0.622278621785711,0.489626163583829,0.839357239693319,0.976007742678441,0.294778112038781,1.00369740161547,1.46491224487522,0.500439314814013,0.399496766597716,-0.440700772701765,-0.645473752678729,-0.0599519672674003,1202,126
18437,2004,1,4.17,87,176,9.5763,10.375,26.28,27.98,0.88,178.3,1.36,-999,1,0,0,0.0073,0.2125,29.6,NA,NA,NA,1.17688448028383,0.725872973243522,1.09711511181393,1.27378074370552,1.75615169664777,2.10721601376518,1.30776443824802,1.69013794275855,1.16432774557744,0.505574429822175,0.281948852574029,0.221392962503421,-0.597525342814949,-0.113780298632786,-0.581194065635739,1202,374
18438,2004,1,4.17,87,176,9.5763,10.375,14.56,17.43,-0.26,220.8,-999,-999,1,0,0,0.0154,0.2375,60.8,NA,NA,NA,0.0344499279224078,0.608314759620564,0.265020918794564,0.918934897811145,0.705900563800657,1.26574047675335,1.06789600235312,0.642530443704389,1.03092280073347,0.928058375918093,-0.348577681999851,-0.0887252933400138,0.0799451355686447,-0.585561355383803,0.137599231868327,1202,380
18439,2004,1,4.17,87,176,9.5763,10.375,17.09,19.59,-0.23,214.4,-999,-999,1,0,0,0.0129,0.175,47.2,NA,NA,0.238358201988699,0.281332836744898,1.2843001879831,0.523344113655607,1.1271536484422,1.43629352687026,1.29998520242906,1.04995607548325,1.0916951655685,0.317367322883092,0.578233180243602,-0.189415039687603,-0.859944280180382,-1.03993058919825,0.182262376829925,-0.856849856503995,1202,381
18440,2004,1,4.17,87,176,9.5763,10.375,11.05,14.63,1.44,297.5,-999,-999,1,0,0,0.02,0.1625,64,NA,NA,0.738767957188371,0.905312833000085,0.874213124756675,-0.0282082815131535,1.13509643199604,1.20034672349536,1.33957278252533,1.177155066164,1.632747578884,1.27736543050343,1.21656295752899,0.855359310919326,0.644294633515809,1.12068397469637,0.548861616358593,0.737364427385387,1202,386
18441,2004,1,4.17,87,176,9.5763,10.375,22.75,24.68,-14.89,232.4,-999,-999,1,0,0,0.009,0.3,56.8,NA,NA,NA,NA,-0.527080444211872,0.767752935801488,0.0336659681647848,0.187445942839707,-0.0565980975882443,-0.157876030836478,0.106703459790012,0.0988549092474358,0.862779701287216,0.750043221769252,0.411161821770047,0.562870898050413,2.01458306135135,1.02012960059991,1202,387
18442,2004,1,4.17,87,176,9.5763,10.375,2.4,9.87,-2.38,438.7,-999,-999,1,0,0,0.0336,0.275,68.8,NA,NA,NA,NA,-0.367506193542992,0.546006938009732,0.702841568100601,0.372229660033782,-0.668074772807991,0.107253731862114,0.446238177632963,1.41266357001732,1.40457351809114,0.536210890416248,0.511769922952085,0.748658853740113,0.926949187464417,1.01946509866219,1202,399
18443,2004,1,4.17,87,176,9.5763,10.375,4.74,10.69,0.02,246.1,-999,-999,1,0,0,0.0305,0.15,77.6,NA,NA,0.399445185255207,0.70929890281362,0.355558524208629,0.583630063105232,0.337914859707099,1.26548777471866,1.33905833006634,1.83004461345416,1.63782964566121,1.90330194305442,1.88047022847566,1.08057047359329,1.57344553469318,1.2489796293059,0.440672199997078,0.379972541218285,1202,408
18444,2004,1,4.17,87,176,9.5763,10.375,3.45,10.19,1.44,384.3,-999,-999,1,0,0,0.0323,0.1875,66.4,NA,NA,-0.16911708584299,0.558558837185249,0.384518548409709,0.368527326899242,0.419365817763906,0.288538470979158,0.820565582194427,1.21243669745085,1.236379158706,1.57418381000574,2.01238949712361,1.98331388844932,1.12069120799571,1.67846585052448,1.63881449635542,0.713148815303267,1202,409
18456,2005,1,3.45,89,-180,7.5935,8.049,23.99,25.16,1.12,473,-999,-999,0.6,0,0,0.0014,0.45,40,NA,NA,NA,NA,NA,0.260105920728895,-0.353613760702222,-0.581046100959048,0.685081326115554,-0.385286034183455,-0.822391828880212,-0.869242409140217,-0.821509372984076,-0.641889644931984,-0.416423582702157,-1.0794899317825,-1.49848225355156,-1.4778157868529,1205,100361
18457,2005,1,3.45,89,-180,7.5935,8.049,4.64,8.9,-4.62,376,-999,-999,0.6,0,0,0.0069,0.2875,34.4,NA,NA,NA,NA,0.60012741042005,0.96226534922303,0.369437751023552,0.646781422590996,1.01574354625952,1.55175238743993,1.69192684881789,1.13373809964183,1.61835761074002,1.20292140591864,1.39177960926334,1.01559761177773,1.46783515631192,1.00988867005568,1205,100519
18458,2005,1,3.45,89,-180,7.5935,8.049,11.17,13.51,-3.09,528,-999,-999,0.6,0,0,0.0038,0.3,30.4,NA,NA,NA,NA,-0.627529120974961,0.603377857190772,0.548619069371568,-0.516669015023471,-0.23856138215514,0.346889157356818,0.210162493556939,-0.213918119768824,-0.311029923550345,0.114842398649241,-0.255649824025616,0.362213057098094,0.305471926860962,-0.485232229013633,1205,1844
18459,2005,1,3.45,89,-180,7.5935,8.049,48.79,49.38,-0.86,308,-999,-999,0.6,0,0,4e-04,0.7125,38.4,NA,NA,NA,NA,NA,NA,NA,0.612581781981737,0.180452335615648,-0.636025877635827,-0.185060717929238,-0.843668487018965,-1.75575122933198,-0.684817841149005,-1.2975924748711,-1.70898749176875,-1.94281603260617,-1.99705633728446,1205,100345
18460,2005,1,3.45,89,-180,7.5935,8.049,48.24,48.83,-48.04,300,-999,-999,0.6,0,0,4e-04,0.5625,35.2,NA,NA,NA,NA,NA,NA,0.951252232927148,0.676741693059725,1.384964247866,1.48025600548609,0.753403500157802,1.04636866265899,1.14694763545034,0.562302804984252,0.731002815358517,0.131877796598843,-0.15360317103327,-0.121357169210773,1205,100429
18486,2007,1,4.01,85,-172,8.2542,9.132,20.13,21.76,-2.64,473,-999,-999,1.1,0,0,0.0078,0.3,101,NA,NA,NA,NA,0.0124598200342287,0.0902876528420862,0.602091777862571,0.264573568651613,0.746823382611246,-0.310982418610088,-0.0643025771054191,0.269682943702071,-0.12654980804173,-0.220202870790985,0.882919460577323,0.814826430479073,-0.946638406965013,-0.759661929891744,1208,100361
18487,2007,1,4.01,85,-172,8.2542,9.132,57.99,58.66,48.95,422,-999,-999,1.1,0,0,0.0014,0.6875,101,NA,NA,NA,NA,NA,NA,NA,0.73038263043359,0.456044615688093,0.792358682473131,0.323288097611661,0.171134384142764,0.884530388478733,0.786085665561563,0.0409113964770178,0.193051632946828,1.02270428135443,1.140015279505,1208,100085
18488,2007,1,4.01,85,-172,8.2542,9.132,14.57,16.77,4.02,528,-999,-999,1.1,0,0,0.0117,0.45,101,NA,NA,NA,NA,NA,0.80963167767502,0.412272923181485,-0.480577189116106,-0.128230459642016,-0.384259277562193,-0.0244271589558673,-0.103054622428239,-0.589547706602529,0.202845597513185,-0.28784521509044,0.0843807667910461,-0.627233796487292,-0.21254611054132,1208,1844
18489,2007,1,4.01,85,-172,8.2542,9.132,52.33,52.98,4.43,308,-999,-999,1.1,0,0,0.0017,0.3,101,NA,NA,NA,NA,0.0962496342607331,0.87910200191831,0.116490978955596,0.358771279754373,-0.200939791490679,-1.31807766727773,-0.424938264372154,-0.996730696994753,-0.946649376050114,-1.02306186399554,-1.1158414324472,-1.81741152284681,-2.44623097064942,-2.73408841321326,1208,100345
18490,2007,1,4.01,85,-172,8.2542,9.132,27.97,29.17,-0.36,560,-999,-999,1.1,0,0,0.0048,0.275,101,NA,NA,NA,NA,0.146955807024348,0.992296936795942,0.997840519476343,1.04963881604615,0.442155584422818,0.597626187212696,0.825207094172224,1.53553907360297,0.315320625311933,-0.19703875864894,0.527117787180432,-0.22931474673168,-0.421262453267017,-1.08376035990627,1208,100376
18491,2007,1,4.01,85,-172,8.2542,9.132,48.53,49.32,48.41,300,-999,-999,1.1,0,0,0.0019,0.275,101,NA,NA,NA,NA,0.215242984809763,0.374659213093619,1.52194377325841,0.987925033015973,1.64492408910394,1.6127917965697,1.13488467423215,1.05833910169425,1.1707015204651,1.08329370292225,0.923048766343776,0.402626130086384,0.773212042479491,0.0318550302700693,1208,100429
18492,2007,1,4.01,85,-172,8.2542,9.132,6,10.25,4.83,376,-999,-999,1.1,0,0,0.0233,0.3125,101,NA,NA,NA,NA,0.531891833241055,0.289828509716056,0.231662816618503,0.371243781460265,1.4193263105953,1.16224771006025,0.70782128045825,0.171640040706808,1.15736045025042,1.06538387409543,1.21001829374163,0.998425287302293,1.90240343903838,1.4617040403609,1208,100519
18494,2007,1,4.01,85,-172,8.2542,9.132,4.1,9.22,-0.7,265.2,-999,-999,1.1,0,0,0.0265,0.2625,68,NA,NA,NA,NA,0.554274422132575,0.329228919733383,0.58639735204527,0.836681545231571,0.132741131350928,0.328254216485516,0.506151820088102,0.178343117159088,0.176306483606771,-0.203744205644723,-0.0354408884309425,-0.137152879655289,-0.222732967734437,0.401020111065163,1208,370
