"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","T00p030","T00p020","T00p010","PGA","PGV","CAV","AI","EQID","SSN"
18361,2005,1,3.34,68,-177,10.7318,11.15,13.17,17.17,12.25,763,0.05,0.0075,0.7,0,0,0.005,0.1625,101,NA,NA,0.796612215417444,0.842764739644236,0.921492905446424,0.928975742080381,0.852104265487688,0.635592928746252,0.409946023981167,0.239137118463526,0.169939481820638,0.160576536659589,0.22250617008388,0.362153202306196,0.781401337176963,1.26855055155282,1.98718577869568,2.3285820598621,2.2475272795624,1.98479580694852,1.94064174632756,1.93402744466421,1.64030192016485,0.986063215661427,2.96345436798626,1195,100200
18362,2005,1,3.34,68,-177,10.7318,11.15,35.69,37.27,-34.87,465,NA,NA,0.7,0,0,0.0012,0.3375,101,NA,NA,NA,NA,NA,-0.0111152632258573,0.0449446624063867,0.245894668975099,0.605348621570047,-0.100293704761884,-0.0889857579426376,0.157302827002851,0.273436844490261,0.361781911793221,0.403958061905322,0.534304498810914,0.430843738504948,1.00887526582473,0.540763910955363,0.434806624235535,0.430798970256379,0.43207697571006,0.45313434062774,-0.12716843905707,0.320643280808957,1195,3079
18363,2005,1,3.34,68,-177,10.7318,11.15,33.24,34.93,-13.98,704.1,NA,NA,0.7,0,0,0.0014,0.1625,101,NA,NA,-0.705090932265742,-0.752951195214015,-0.517065364709373,-0.347645032432229,-0.215310272314708,-0.180407199027284,-0.250194833429407,-0.344544542840086,-0.362840872472382,-0.412402884605888,-0.482964315340075,-0.0761529296945271,0.139360597252606,0.28259726001725,0.577268952253808,1.15136777016601,0.980130382599818,0.5792359936842,0.577776039189041,0.584721163611096,0.026479310132308,0.199220465196035,0.585094409734042,1195,100127
18364,2005,1,3.34,68,-177,10.7318,11.15,55.12,56.26,22.38,253,1.46,1.46,0.7,0,0,6e-04,0.1125,101,NA,0.523989532578243,0.152303421083509,0.0675849647706404,0.291570277572903,0.517728287726261,0.0906131277176332,0.255224936783026,0.453184653303479,0.498468245959369,0.521293657011844,0.416912702727595,0.489895357774024,0.745090317798464,0.435252809528698,-0.0760098324945648,0.0346564640196156,0.223136225629057,0.212086050692372,0.239441292961336,0.266610834172576,0.265045161145181,0.251304459698233,0.174982540139151,0.272133337476374,1195,100341
18367,2005,1,3.34,68,-177,10.7318,11.15,44.65,45.94,4.26,499,NA,NA,0.7,0,0,8e-04,0.3625,101,NA,NA,NA,NA,NA,-0.0725391436549092,-0.137602787708948,-0.0809434844930852,0.109021630018921,0.115692097237154,0.19950882115722,0.309327481655832,0.36434800411227,0.27534598057451,0.950796777755308,0.279504781465897,1.18669580725319,1.28771896273993,0.98420554435917,0.977933485795799,0.972861822227068,0.97566236156909,0.485650671480785,0.686677430037155,1.43560404111014,1195,3088
18369,2005,1,3.34,68,-177,10.7318,11.15,35.95,37.7,34.91,217.8,2.88,2.88,0.7,0,0,0.0012,0.9875,101,NA,NA,NA,NA,NA,NA,NA,-0.0352100678776335,-0.0387662567856371,0.0885402285003813,0.113298144117215,0.378553248836843,0.279669647397817,0.00534819073741843,-0.0763025516162088,0.695862631146005,1.12814536636101,0.850119518137134,0.633270380890462,0.654644976673739,0.673355673326062,0.659135462395234,0.341309150527379,0.115862139824062,0.150748759705403,1195,100084
18371,2005,1,3.96,61,-172,12.2898,12.849,45.12,46.76,-11.81,576,NA,NA,0.9,0,0,0.0028,0.2875,101,NA,NA,NA,NA,-0.491471967749291,-0.531530619093944,-0.65346085991454,-0.734668654850512,-0.589943110081556,-0.35775539907542,-0.209601256512793,0.0391254323238837,0.26251046104073,0.238090145598748,0.927343412764054,0.679619270019463,0.863116387854242,1.17853563496294,0.989980133514512,0.99771358986164,0.984121380761587,0.951154778516927,0.267416822842721,0.19877267247673,0.903584453772782,1196,3053
18373,2005,1,3.96,61,-172,12.2898,12.849,47.55,49.25,16.58,739.6,NA,NA,0.9,0,0,0.0025,0.5625,101,NA,NA,NA,NA,NA,NA,-1.70343065743891,-1.57588754253263,-1.57063550081694,-1.32179761666851,-1.15130513800793,-1.33537141186638,-1.6369864552589,-1.25118888663037,-0.75912104151643,-0.291975733959258,-0.297897823008348,0.271357336883787,0.379675952880385,-0.0497800078720481,-0.251731582708251,-0.244911461358826,-0.980769940809154,-0.581644900339512,-0.793250975478225,1196,100173
18375,2005,1,3.96,61,-172,12.2898,12.849,71.65,72.83,35.69,763,0.05,0.0075,0.9,0,0,0.0013,0.8625,101,NA,NA,NA,NA,NA,NA,NA,-1.84271120009529,-1.70703155327325,-1.81952987124649,-2.11456319214622,-2.06713828909144,-1.98370896615875,-1.89150985963067,-1.76941257006609,-1.05837308095457,0.0103406263719608,0.807229141479578,0.466368595089256,0.0532639989143409,-0.125152801209143,-0.12164764730814,-1.20588289169112,-0.422173995895939,-0.494804868737699,1196,100200
18376,2005,1,3.96,61,-172,12.2898,12.849,29.33,31.8,-29.33,360,0.32,0.32,0.9,0,0,0.0055,0.2875,101,NA,NA,NA,NA,0.757777998680162,0.795664180120321,0.744305962330552,0.68733527358014,0.672872047104096,1.04305807456114,1.18250802529989,1.34958885441373,1.39017954355775,2.00542686274155,1.5963298530409,1.47578848218397,1.55872838674992,1.40149851376443,1.35941073233033,1.44489728388134,1.46680309404647,1.46387006794947,1.3744690397893,0.915817599932264,2.43283529438104,1196,100545
18377,2005,1,3.96,61,-172,12.2898,12.849,33.01,35.22,-32.96,355.9,0.32,0.32,0.9,0,0,0.0046,0.2,101,NA,NA,-0.454316842724317,-0.448223075982895,-0.47753551161164,-0.49376617292028,-0.593047801217905,-0.629202498891511,-0.735739672987702,-0.655668659429452,-0.43311870805591,-0.302407154093241,0.056156149179535,0.418569338452122,0.917078782368885,1.04241754888064,0.771219140565745,1.08561710731929,0.944803710951053,1.03020395208137,0.891926510273509,0.825492949655219,0.398567466946255,0.389194014436565,1.40013270806422,1196,100129
18378,2005,1,3.96,61,-172,12.2898,12.849,7.92,14.62,-4.82,698.7,0.32,0.32,0.9,0,0,0.0192,0.175,101,NA,NA,-0.321310070279493,-0.294495123584984,-0.34661739361376,-0.227647818052191,-0.271428377954725,-0.333205093293555,-0.380600984548011,-0.479076395888931,-0.387812402377762,0.0108280116681527,0.444961768204121,0.62514329996102,0.610212874766243,0.512061179817662,0.841591345286093,0.395058924657633,0.24872130946893,0.385539905213092,0.473734505763146,0.415427112239428,0.254432665203478,0.538912141557276,1.24089896032621,1196,3092
18428,2004,1,4.17,87,176,9.5763,10.375,31.96,33.36,3.18,473,NA,NA,1,0,0,0.0054,0.2625,33.6,NA,NA,NA,NA,-0.0317530305416494,0.241558327113488,0.345474667936191,0.368230864456954,0.681919504712098,0.363310915020453,0.290424666970177,0.621567596382562,0.316662091902175,0.0331644533083804,-0.309253892526832,-0.579345920346999,-0.683322878640679,-0.595602768214537,-0.403256066741997,-0.331412507061134,-0.302027965399294,-0.29811743535957,0.260517997157258,-0.114143270767442,-0.371905822660354,1202,100361
18429,2004,1,4.17,87,176,9.5763,10.375,8.43,12.76,-4.3,376,NA,NA,1,0,0,0.0242,0.225,36.8,NA,NA,NA,0.76640379903094,0.798582924064127,0.807675318739071,0.937050008355424,0.993542804360488,1.23913286658825,1.06651784481331,1.3939163680733,1.20649860002776,1.44018679290504,1.18947312801531,1.03592757849583,1.09127620528846,0.919060281990319,0.839339545051782,0.977399114858503,1.01518740575219,1.05139594299796,1.04687436891601,1.00080181930786,1.04125490300353,1.9829504947029,1202,100519
18430,2004,1,4.17,87,176,9.5763,10.375,3.88,10.33,-3.51,528,NA,NA,1,0,0,0.0318,0.1875,28,NA,NA,0.0780803153673553,0.161388169373907,0.222283241338367,0.336627619134306,0.385764810169953,-0.0673711923548845,-0.0328745860865709,0.0511237169652476,0.106362544252701,-0.0426131621236601,-0.154937171004515,-0.456433345670118,-0.665536040464818,-0.751171646315616,-0.788836542461952,-0.5703333874627,-0.664222195937913,-0.557136346356046,-0.52922145229733,-0.525522439662511,-0.144100402029216,-0.482435044788659,-1.15278599784345,1202,1844
18431,2004,1,4.17,87,176,9.5763,10.375,39.96,41.1,-3.96,308,NA,NA,1,0,0,0.0038,0.2125,33.6,NA,NA,NA,-0.073183877616092,-0.271718634944792,0.113216625750338,0.1231290154332,0.324460871504383,0.057772357188294,-0.793260143800234,-0.914455006412562,-1.85533208024559,-1.76161378589261,-1.68081434426213,-1.6959126769252,-2.18555039782908,-2.17615223585684,-1.97012891694976,-1.79920846301303,-1.74560594224458,-1.7284623482246,-1.72589988398922,-1.00312632974693,-0.798134410706996,-2.43649256060347,1202,100345
18432,2004,1,4.17,87,176,9.5763,10.375,48.33,49.27,-47.89,300,NA,NA,1,0,0,0.0028,0.2,33.6,NA,NA,0.562567032482489,0.647684432653387,0.747482929484356,0.899479294266604,1.05448151763953,1.36827360946896,1.4260558906158,1.74711946318389,1.4594286528407,1.42444397295603,1.19052697260331,1.17159854320022,0.976910739596454,1.45589841141435,0.914076641916845,0.810331420996752,0.987661940265976,1.03133792146785,1.05168142356366,1.04824562707357,1.17713821785023,1.02878242233762,2.21754786047261,1202,100429
18434,2004,1,4.17,87,176,9.5763,10.375,7,11.87,1.22,265.2,NA,NA,1,0,0,0.0267,0.175,64,NA,NA,0.575790839671427,0.611818969112841,0.588608457878567,0.587630245733992,0.588741361014895,0.924983560864042,0.816430627520935,0.833166633103127,0.853274470730417,0.535659671388931,0.603789028056307,0.210989312513825,0.17209671973173,-0.13045210754497,-0.273981356729151,-0.22997486171188,-0.109252307166551,-0.0899623127079172,-0.0839876834746773,-0.0764922782026503,0.234023857160573,0.699953108441764,0.942419371943614,1202,370
18435,2004,1,4.17,87,176,9.5763,10.375,30.92,32.37,-4.71,236.6,1.08,NA,1,0,0,0.0057,0.275,48.8,NA,NA,NA,NA,0.212415814236955,0.254333431025032,0.196034552511857,0.311655680899087,0.508204591318901,1.01262969888547,1.09949210973744,0.724278878006746,0.651127363384945,0.470643415554029,0.581753847416506,0.429256789693008,0.190373324908069,0.266140243044283,0.368299779683509,0.40221091421042,0.398823585638397,0.40945577266394,0.63509825149242,0.686951988999517,1.28867394636774,1202,128
18436,2004,1,4.17,87,176,9.5763,10.375,29.42,30.94,0.44,173,1.06,NA,1,0,0,0.0062,0.225,52.8,NA,NA,NA,0.0792386944079428,0.103989524568995,0.308583920259845,0.538367942235785,0.688801150158024,0.715538859927576,0.67961323731971,0.549329137875058,0.997865943542223,1.12670947928481,0.71662321353354,0.294278560576867,-0.0232171460538737,0.135168221817916,0.169206433030181,0.361957191654995,0.395499942194565,0.395636866224924,0.406074998392359,0.436475155531479,0.599075335205511,1.32760798580481,1202,126
18437,2004,1,4.17,87,176,9.5763,10.375,26.28,27.98,0.88,178.3,1.36,NA,1,0,0,0.0073,0.2125,29.6,NA,NA,NA,0.930465143400042,0.853900266007,1.06232562191936,1.15154127054978,1.10011035013763,1.41979842662293,1.37113474502703,1.53836171244149,1.14352500211515,0.681535093777003,0.329678871955693,0.123707344849017,-0.0251182779549843,0.295114878504801,0.406560121850283,0.573272907898919,0.610725939583498,0.615238244536291,0.626404139241662,1.00552848663707,0.875245634021716,1.69172192843012,1202,374
18438,2004,1,4.17,87,176,9.5763,10.375,14.56,17.43,-0.26,220.8,NA,NA,1,0,0,0.0154,0.2375,60.8,NA,NA,NA,0.249370030900426,0.286077870658281,0.484308162894338,0.865435921899767,0.973858745206464,0.804496089922744,0.883533353666174,0.408593520453342,0.565799601496972,0.231794401607,-0.20019602209255,-0.289977913348874,-0.185632708831961,-0.453124767759397,-0.601776504093954,-0.438321183074598,-0.383514995691709,-0.373993341987524,-0.360513600878883,0.0240000833894594,0.560347494729871,0.574927615674482,1202,380
18439,2004,1,4.17,87,176,9.5763,10.375,17.09,19.59,-0.23,214.4,NA,NA,1,0,0,0.0129,0.175,47.2,NA,NA,0.22805992864941,0.25576426117304,0.384566609676458,0.480307212287764,0.831541370703133,0.851833089770166,0.89971069642568,0.838890590963993,0.551911067859044,0.268842922095114,-0.0291023143255904,-0.34023049292687,-0.761194655592112,-0.946963364984208,-0.631932998727234,-0.700693336093882,-0.517161328725535,-0.457866149813038,-0.448973895716951,-0.436829128720555,0.103226834124958,0.491934818076216,0.454632746834558,1202,381
18440,2004,1,4.17,87,176,9.5763,10.375,11.05,14.63,1.44,297.5,NA,NA,1,0,0,0.02,0.1625,64,NA,NA,0.479212216319317,0.62236512067261,0.714814465192498,0.625603640197901,0.823191000090008,1.02764295095757,0.969692181868864,1.09117122021365,0.997457423684596,0.903211440023883,0.874392375829497,0.660847835293892,0.643879199848066,0.783589147586965,0.590023693377101,0.422048755311389,0.447084365193549,0.475187419322687,0.475702167773258,0.487728756254229,0.60314909934729,0.83451910136113,1.44649914651893,1202,386
18441,2004,1,4.17,87,176,9.5763,10.375,22.75,24.68,-14.89,232.4,NA,NA,1,0,0,0.009,0.3,56.8,NA,NA,NA,NA,-0.681359351423289,-0.0435677466114388,-0.0389274771799872,-0.370628545194238,-0.543016184682326,-0.186258112786844,0.0069552490761815,0.0569622843840065,0.153371175029786,0.470932644958353,0.261561401904317,0.596247965851904,1.32054245549005,0.998263317631037,0.876575813679836,0.753740058003058,0.714405220982288,0.715015084716526,0.0723816911245003,0.634245533175223,1.39583250926782,1202,387
18442,2004,1,4.17,87,176,9.5763,10.375,2.4,9.87,-2.38,438.7,NA,NA,1,0,0,0.0336,0.275,68.8,NA,NA,NA,NA,0.543039680935328,0.472430577800184,0.34180464718112,0.188684846933391,0.369220503268387,0.525773260122004,0.744541188856876,1.08768969360044,1.1452306817199,0.894601109987007,0.391072757991198,0.501873254638215,0.770821627304871,1.22510478700498,0.848906103109769,0.790904939477962,0.761331799455707,0.760805384920113,0.554166247979621,0.615787704813318,1.32478825798603,1202,399
18443,2004,1,4.17,87,176,9.5763,10.375,4.74,10.69,0.02,246.1,NA,NA,1,0,0,0.0305,0.15,77.6,NA,NA,1.05293645534804,1.0899148511145,1.05874570848022,0.961998948689732,0.949989655159185,1.13777467907667,1.66661684895831,1.832207210958,1.59485089479646,1.52632270103143,1.3751784995341,1.04494039529935,1.20228928061816,0.952573215389815,0.769477370057047,0.639008186790861,0.781709551880528,0.84823069128659,0.858644775957109,0.86651910510631,1.10405118160646,1.18515862624707,2.36175208724001,1202,408
18444,2004,1,4.17,87,176,9.5763,10.375,3.45,10.19,1.44,384.3,NA,NA,1,0,0,0.0323,0.1875,66.4,NA,NA,1.04524003805585,1.08492849807603,1.06494257122936,1.11187747838725,1.16665455317986,1.17462177758449,1.18355997710525,1.58772363344892,1.54583130479728,1.48533624371633,1.89217075591388,2.11011074968541,1.53146336228989,2.01020878232238,1.80404951021798,1.34258546037097,1.40004911525304,1.4950445402756,1.50180384127411,1.51243268277198,1.44138794317767,1.29272750779726,3.06732492225303,1202,409
18456,2005,1,3.45,89,-180,7.5935,8.049,23.99,25.16,1.12,473,NA,NA,0.6,0,0,0.0014,0.45,40,NA,NA,NA,NA,NA,-0.290228706856348,-0.0166118673863647,0.369455388238862,0.486141205750554,-0.201614918955467,-0.667615183092192,-0.555939446667304,-0.823702262271971,-1.09771114504778,-0.69978747892138,-1.01474377120535,-1.14330205312899,-1.41998835848372,-1.25902238284118,-1.18445596897696,-1.16942086983192,-1.17199264262023,-0.680121035410862,-0.968316482735428,-2.06709423346265,1205,100361
18457,2005,1,3.45,89,-180,7.5935,8.049,4.64,8.9,-4.62,376,NA,NA,0.6,0,0,0.0069,0.2875,34.4,NA,NA,NA,NA,1.15739459643392,1.1477850137584,1.06244530099466,0.924125751779957,0.936361677893311,1.06564072572077,1.28537829586537,1.19308004483569,1.27512265478875,1.38841655857973,1.36141901062956,1.14964723640715,1.25554547929656,1.07016575847685,1.02113505349786,1.13996010979516,1.1417179714773,1.13616781824529,1.29316941344299,0.925479099151864,2.16659726579807,1205,100519
18458,2005,1,3.45,89,-180,7.5935,8.049,11.17,13.51,-3.09,528,NA,NA,0.6,0,0,0.0038,0.3,30.4,NA,NA,NA,NA,-0.0875578650003774,-0.0148590940569751,-0.0308321267734168,-0.121327133412853,-0.299017154559778,0.00576246989354434,-0.126514377433703,-0.134471566471495,0.0141073173710824,0.127989932379228,0.377447663583317,0.491836271201372,0.458218689546428,0.307828862058511,0.32181469210162,0.397405591946246,0.465723862001084,0.432928188059971,0.407264409939581,-0.367795845477771,-0.107411414724362,1205,1844
18459,2005,1,3.45,89,-180,7.5935,8.049,48.79,49.38,-0.86,308,NA,NA,0.6,0,0,4e-04,0.7125,38.4,NA,NA,NA,NA,NA,NA,NA,-0.112666792213062,-0.15952307304674,-0.915029131000797,-0.716134461514727,-1.15226260599111,-1.51995455713331,-0.930784617716126,-1.44892370522508,-1.76249964398704,-1.90886433491363,-1.77771943679195,-1.61079133210012,-1.56212286362081,-1.53748766030687,-1.54176111312768,-1.25857291792632,-1.12855092680747,-2.60991578179573,1205,100345
18460,2005,1,3.45,89,-180,7.5935,8.049,48.24,48.83,-48.04,300,NA,NA,0.6,0,0,4e-04,0.5625,35.2,NA,NA,NA,NA,NA,NA,0.832185268317511,0.984484483097463,0.944198927975755,1.43494119454732,1.15274801458239,0.84755664361326,0.97881179658518,0.868723086451563,0.517359140666867,0.154044595931662,0.262676824350251,0.194212922159368,0.358227043065785,0.419183745829141,0.433318082653367,0.436152391664987,0.736115083442217,0.391125721737351,1.04432192284123,1205,100429
18486,2007,1,4.01,85,-172,8.2542,9.132,20.13,21.76,-2.64,473,NA,NA,1.1,0,0,0.0078,0.3,101,NA,NA,NA,NA,0.0659371925108641,0.173525198918096,0.288029211277156,0.402560995651099,0.541444428009388,0.0175605341219613,-0.0493889947612196,0.320830557398708,0.151207368649819,0.142782140830941,0.55237780648643,0.422972231974926,-0.0817953157957181,-0.216421543087513,-0.0443921385289823,0.0192848037621829,0.0510524162942163,0.0486238129311429,0.0650155956308995,0.0141657291040316,0.21350892184847,1208,100361
18487,2007,1,4.01,85,-172,8.2542,9.132,57.99,58.66,48.95,422,NA,NA,1.1,0,0,0.0014,0.6875,101,NA,NA,NA,NA,NA,NA,NA,0.42626393749367,0.104968244506597,0.182596446728777,0.015885077194401,0.14814821217297,0.520613878389872,0.604696036972678,0.422004594930471,0.237800440169732,0.32678024418345,0.404545407795021,0.243036847127256,0.252357590986999,0.268359947940214,0.253524287544123,0.0473694040200998,0.298041883570587,0.584770157554713,1208,100085
18488,2007,1,4.01,85,-172,8.2542,9.132,14.57,16.77,4.02,528,NA,NA,1.1,0,0,0.0117,0.45,101,NA,NA,NA,NA,NA,0.0436146876508268,0.0919595184938942,-0.414620998115497,-0.451688602994607,-0.33931088239587,-0.332526415137022,-0.166660212638957,-0.125381135818365,0.130301062723354,0.141237111117121,0.227148728948414,0.0886533468156472,-0.0965868069389391,-0.00246806139630085,0.0717196922915422,0.100428046148318,0.0850560945965713,0.0794356730894313,-0.458030819367649,-0.599339002887919,1208,1844
18489,2007,1,4.01,85,-172,8.2542,9.132,52.33,52.98,4.43,308,NA,NA,1.1,0,0,0.0017,0.3,101,NA,NA,NA,NA,-0.00411245461929255,0.0433328487470135,-0.0513353774361232,-0.135018659393936,-0.239635688656085,-1.11793971454806,-0.902468233777261,-1.26424008520468,-1.11652042027682,-1.13811894720264,-1.02490131333763,-1.53295354473942,-1.65960534233473,-1.58889232521996,-1.47178560089832,-1.4355078534152,-1.41210757526,-1.41591251002094,-1.06843444083461,-0.928643717845341,-2.30314535133594,1208,100345
18490,2007,1,4.01,85,-172,8.2542,9.132,27.97,29.17,-0.36,560,NA,NA,1.1,0,0,0.0048,0.275,101,NA,NA,NA,NA,0.269014150078435,0.234545650215793,0.6000406317653,0.69352737891032,0.380038875227658,0.40717526300428,0.63497740662169,1.07944423609051,0.536503229631101,0.254968942576748,-0.0469057492858314,-0.330505153339389,-0.561154176911908,-0.46090786049709,-0.266369210198454,-0.184231822500361,-0.153249326877027,-0.148535837284725,0.176147832854372,0.334952921477576,0.323707530137195,1208,100376
18491,2007,1,4.01,85,-172,8.2542,9.132,48.53,49.32,48.41,300,NA,NA,1.1,0,0,0.0019,0.275,101,NA,NA,NA,NA,0.526395129610806,0.818732419388194,1.05541877643074,1.16870890474298,1.21063490622516,1.4207966394082,1.29551346393469,1.08130896414179,1.05383857512331,0.742677832875291,0.691499605567811,0.671681140597493,0.698412412724319,0.489313635153494,0.570268729630234,0.597059069628545,0.613030780244116,0.609596182851217,0.801856036678025,0.728284340858414,1.60070449968679,1208,100429
18492,2007,1,4.01,85,-172,8.2542,9.132,6,10.25,4.83,376,NA,NA,1.1,0,0,0.0233,0.3125,101,NA,NA,NA,NA,0.59246955870448,0.629430966767635,0.6094357958134,0.673923554272125,0.848156598221518,0.627986943857215,0.777600038531667,0.839845321748099,1.10249564693764,1.15910411635792,1.2201154671445,1.26208442317144,1.8071021163762,1.70103718324869,1.67107196443007,1.58578183798111,1.55404924273752,1.54838849560159,1.1534250130757,0.838562758543059,2.03494425361752,1208,100519
18494,2007,1,4.01,85,-172,8.2542,9.132,4.1,9.22,-0.7,265.2,NA,NA,1.1,0,0,0.0265,0.2625,68,NA,NA,NA,NA,-0.0625276458307722,0.062405891982487,0.358259011640913,0.420439963394955,0.0332673728295729,0.124539802843955,0.23043929282786,-0.0418913768047773,-0.0362002574953628,-0.00498218197697398,-0.0569110958696779,-0.28588697460755,-0.439028559022138,-0.470412892756328,-0.47089919536374,-0.420022800284822,-0.421147668695802,-0.419948788096097,-0.279831288363109,0.240660553396928,-0.0176733331036854,1208,370
18495,2007,1,4.01,85,-172,8.2542,9.132,12.57,15.07,5.02,308.9,NA,NA,1.1,0,0,0.0138,0.2625,48.8,NA,NA,NA,NA,-0.0228342402254214,0.0860003512076055,0.180250284664203,0.273528708029591,0.207573355787232,0.0433752851972846,0.114586914834081,0.805555251945044,0.512524978475438,1.01314075229609,0.585484107340783,0.811423924949191,1.1431758352014,1.15123940428559,0.70021815438847,0.695207048914652,0.68929402000393,0.693103956601539,0.374463353455937,0.660549924606436,1.54589374582452,1208,371
18496,2007,1,4.01,85,-172,8.2542,9.132,19.41,21.11,5.25,236.6,1.08,NA,1.1,0,0,0.0082,0.4,52.8,NA,NA,NA,NA,NA,-0.0131961132633212,-0.0230877438324768,0.0655021394985909,0.0862484178942919,0.0989513805538849,0.110000389692853,0.43790862196383,1.05450803125151,0.742863579585013,1.11985868280134,0.852649465011602,1.06152988755565,0.681981680691885,0.662020088107075,0.692485717446195,0.687036889331556,0.699434703981896,0.53638754480292,0.48593661785101,1.29999537226375,1208,128
18497,2007,1,4.01,85,-172,8.2542,9.132,17.57,19.41,0.1,173,1.06,NA,1.1,0,0,0.0093,0.2375,66.4,NA,NA,NA,-0.269725935700812,0.100518067003204,0.229121478387911,0.417852320735826,0.511489634216263,0.368476099061958,-0.0667327627669323,0.154624524728404,0.534219220537137,0.231470619822405,0.244439481065874,0.533555171812315,0.163167137741513,-0.0199614019190015,-0.0816293268003925,0.0304720482555565,0.0595485056356679,0.0631429872607541,0.0736738326312434,-0.0175304153476703,0.340058477583082,0.662822695229483,1208,126
18498,2007,1,4.01,85,-172,8.2542,9.132,14.43,16.62,-0.34,178.3,1.36,NA,1.1,0,0,0.0119,0.2125,52,NA,NA,NA,0.465170259326168,0.579996084909535,0.8567963929218,0.9119529443661,0.930937159323428,1.06831847083068,0.533451445475174,0.415323464416116,0.642600644650053,0.4120934160065,0.677673385356022,0.642864755036879,0.812410200498933,0.70582054156278,0.55110894423668,0.593401003508869,0.602487910069709,0.590597713129003,0.597087579280521,0.501082869805554,0.659450224487792,1.27641237694946,1208,374
18499,2007,1,4.01,85,-172,8.2542,9.132,18.18,19.97,0.99,230.6,1.16,NA,1.1,0,0,0.0089,0.325,60.8,NA,NA,NA,NA,-0.0237180087917253,-0.222374928076683,0.0245284577783913,0.0313126245690869,-0.112779631969448,-0.113940239666366,-0.222240850783489,-0.0902157445257359,0.0340718012783627,0.216038059513268,0.0397002855565205,0.40984270051139,0.179422408277723,-0.11495732513527,-0.130994040847826,-0.0940222486608144,-0.0951560440689496,-0.0854634771877967,-0.322131570011547,0.186106496042468,0.375974349399165,1208,376
18500,2007,1,4.01,85,-172,8.2542,9.132,2.8,8.72,0.78,220.8,NA,NA,1.1,0,0,0.0282,0.2,68.8,NA,NA,-0.042622708950983,0.0526804561374696,-0.0783295622192899,0.117573804973543,0.322238333341531,0.501122268549061,0.183282402953973,0.220527190742632,-0.0802391667752804,-0.288205168731183,-0.458149680047453,-0.99300307750047,-0.689988131617515,-1.01240961905456,-0.997294090255765,-0.574201177291025,-0.854644939676288,-1.10408609104501,-1.10256370269029,-1.10408120151746,-0.699976768578615,0.116420520077912,-0.564731807182345,1208,380
18501,2007,1,4.01,85,-172,8.2542,9.132,16.23,18.29,15.42,232.4,NA,NA,1.1,0,0,0.0102,0.275,66.4,NA,NA,NA,NA,0.404300612496096,0.331339128759369,0.257463442850401,0.350229325864913,0.523439366860385,0.788430415701611,0.856095575292754,0.730275871702158,0.48610524210869,0.235090710502649,0.510518364893185,0.971592642904403,1.72519895287966,1.03827577157706,0.874499370638385,0.856845577695249,0.833767740673929,0.84175542459287,0.643690456551649,0.581032951575211,1.41051382070728,1208,387
18502,2007,1,4.01,85,-172,8.2542,9.132,11.01,13.78,2.89,438.7,NA,NA,1.1,0,0,0.0157,0.4,77.6,NA,NA,NA,NA,NA,0.641401412984641,0.618396661184123,0.461268688522763,0.485568608629825,0.772050917348249,0.927713206269844,1.51796568396142,1.85563076406558,1.78263947539621,1.45856131765681,2.08019011849073,1.71963235082216,1.69629909574968,1.70275906592656,1.74107439221605,1.72356453509772,1.7378302827419,1.39416601624325,0.978731700103105,2.76012297953788,1208,399
18503,2007,1,4.01,85,-172,8.2542,9.132,3.04,8.8,-3.04,308.8,NA,NA,1.1,0,0,0.0279,0.2625,47.2,NA,NA,NA,NA,0.0229034909311077,0.171749112846654,0.117134849181025,-0.0496676069925446,-0.334481618344025,0.402536664529919,0.682143808579098,0.791507749127312,1.00009469143707,0.748271564478941,0.515174061991177,0.472733513159097,0.637886784173589,0.48100274984546,0.31416557229571,0.399490082472209,0.403698516709525,0.405228392708836,0.334752913587511,0.507512778309235,1.14811249919231,1208,401
18504,2007,1,4.01,85,-172,8.2542,9.132,20.36,22,7.13,251.6,NA,NA,1.1,0,0,0.0076,0.325,36.8,NA,NA,NA,NA,0.327932777161598,0.316087809798797,0.259737862418502,0.336988489315933,0.234637180233671,0.548384722367054,0.744615206176828,0.867035876891391,1.05529356906578,1.24201428819266,1.52151136059893,1.64734919421999,1.63033201025618,1.4525301211926,1.50567686390241,1.54796949451992,1.53953721700602,1.549539034095,1.15177793448129,0.777589509913365,2.19457241493427,1208,403
18517,2008,1,3.48,85,-170,6.4546,6.939,15.77,17.05,1.75,473,NA,NA,0.5,0,0,0.0017,0.4,101,NA,NA,NA,NA,NA,-0.344732945745587,-0.359882556926099,-0.198031183199114,0.101096839991585,-0.315090725189319,-0.409439056011851,-0.477275918375434,-0.603214525697263,-0.764817488119753,-0.894321398673481,-1.20207982949854,-1.3540523298047,-1.3581287550727,-1.08243522737868,-1.01502053516725,-0.99108662858105,-0.984044702674661,-0.523526279411741,-1.03132884939793,-2.07393268163451,1210,100361
